session_id,startTime,endTime,gender,ProductList1,ProductList2,ProductList3,ProductList4,ProductList5,ProductList6,ProductList7,ProductList8,ProductList9,ProductList10,ProductList11,ProductList12,ProductList13,ProductList14,,,,,,,,,,,,,,,,,,,,,,
u10692,12/12/2014 15:14,12/12/2014 15:15,female,A00002/B00002/C00007/D24992/,A00002/B00002/C00007/D24993/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20862,9/12/2014 19:08,9/12/2014 19:09,female,A00002/B00001/C00053/D24073/,A00002/B00001/C00053/D24075/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13117,14/11/14 20:43,14/11/14 20:48,male,A00003/B00012/C00028/D01726/,A00003/B00012/C00028/D01731/,A00003/B00012/C00051/D01739/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14260,15/11/14 19:54,15/11/14 19:54,female,A00002/B00002/C00007/D03209/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16366,16/12/14 9:04,16/12/14 9:05,female,A00005/B00044/C00184/D24400/,A00005/B00019/C00291/D28901/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23764,17/12/14 9:01,17/12/14 9:01,female,A00002/B00002/C00007/D15557/,A00002/B00002/C00007/D27131/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18953,22/12/14 13:33,22/12/14 13:35,female,A00002/B00005/C00058/D01800/,A00002/B00005/C00058/D35456/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24604,20/12/14 12:52,20/12/14 12:53,female,A00002/B00001/C00053/D33947/,A00002/B00001/C00059/D33948/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24937,22/12/14 10:53,22/12/14 10:53,female,A00001/B00031/C00044/D35307/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12473,14/11/14 14:50,14/11/14 14:50,female,A00003/B00012/C00048/D01151/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12428,16/11/14 2:57,16/11/14 3:06,female,A00002/B00004/C00066/D03578/,A00002/B00004/C00066/D03579/,A00002/B00004/C00066/D03038/,A00002/B00004/C00066/D03580/,A00002/B00004/C00066/D03581/,A00002/B00004/C00066/D01060/,A00002/B00004/C00066/D03582/,A00002/B00004/C00066/D03583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19018,3/12/2014 19:25,3/12/2014 19:25,female,A00002/B00001/C00075/D18059/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20171,14/12/14 16:30,14/12/14 16:30,male,A00003/B00012/C00036/D27227/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24627,19/12/14 9:11,19/12/14 9:11,female,A00002/B00002/C00002/D32589/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18328,15/12/14 12:14,15/12/14 12:15,female,A00002/B00003/C00046/D22502/,A00002/B00003/C00046/D27774/,A00002/B00003/C00046/D24669/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23090,12/12/2014 9:07,12/12/2014 9:07,female,A00003/B00022/C00036/D24448/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13230,16/11/14 11:31,16/11/14 11:31,female,A00002/B00007/C00016/D03864/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15823,8/12/2014 8:31,8/12/2014 8:31,female,A00003/B00012/C00051/D21801/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15411,15/12/14 21:13,15/12/14 21:13,female,A00002/B00007/C00027/D28681/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12722,15/11/14 10:04,15/11/14 10:10,female,A00002/B00002/C00007/D02202/,A00002/B00002/C00007/D02423/,A00002/B00002/C00007/D02424/,A00002/B00002/C00007/D02427/,A00002/B00002/C00007/D02431/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21924,7/12/2014 15:31,7/12/2014 15:34,male,A00001/B00015/C00043/D09459/,A00001/B00015/C00021/D13936/,A00001/B00015/C00021/D04679/,A00001/B00015/C00250/D05454/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21673,6/12/2014 11:01,6/12/2014 11:01,male,A00002/B00004/C00066/D19624/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24550,18/12/14 16:40,18/12/14 16:40,female,A00002/B00001/C00010/D26720/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20271,1/12/2014 18:12,1/12/2014 18:12,female,A00003/B00004/C00089/D02273/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18192,25/11/14 11:50,25/11/14 11:51,male,A00001/B00004/C00132/D11406/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19697,29/11/14 12:04,29/11/14 12:04,female,A00005/B00019/C00133/D15501/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19417,27/11/14 22:23,27/11/14 22:23,female,A00002/B00005/C00136/D14790/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17759,29/11/14 12:38,29/11/14 12:38,female,A00002/B00007/C00016/D00591/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14985,15/12/14 20:03,15/12/14 20:06,female,A00002/B00003/C00014/D01659/,A00002/B00003/C00014/D10072/,A00002/B00003/C00014/D02458/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16835,18/12/14 20:18,18/12/14 20:22,female,A00011/B00056/C00241/D32239/,A00011/B00056/C00241/D32242/,A00011/B00056/C00241/D32248/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20752,6/12/2014 5:18,6/12/2014 5:18,male,A00002/B00001/C00075/D18353/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21439,8/12/2014 6:45,8/12/2014 6:45,female,A00002/B00003/C00005/D20430/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23694,21/12/14 12:17,21/12/14 12:17,female,A00002/B00006/C00015/D34635/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15164,15/12/14 14:27,15/12/14 14:29,female,A00002/B00001/C00075/D28141/,A00002/B00001/C00053/D28143/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18292,25/11/14 19:46,25/11/14 19:49,female,A00002/B00003/C00006/D11945/,A00002/B00003/C00006/D11946/,A00002/B00003/C00014/D11949/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15113,17/11/14 10:48,17/11/14 10:48,female,A00003/B00028/C00247/D05306/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12347,14/11/14 14:26,14/11/14 14:26,female,A00002/B00007/C00016/D01081/,A00002/B00007/C00016/D00959/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16248,1/12/2014 13:19,1/12/2014 13:19,female,A00003/B00012/C00036/D12385/,A00003/B00012/C00036/D12827/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12158,16/12/14 18:20,16/12/14 18:20,female,A00001/B00009/C00028/D18638/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14755,7/12/2014 14:24,7/12/2014 14:24,female,A00002/B00003/C00006/D17691/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23785,15/12/14 9:59,15/12/14 9:59,female,A00002/B00004/C00018/D17394/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11098,26/11/14 15:18,26/11/14 15:18,female,A00002/B00001/C00053/D12910/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10204,19/12/14 14:40,19/12/14 14:42,female,A00003/B00036/C00190/D33072/,A00003/B00036/C00175/D33078/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12817,9/12/2014 20:35,9/12/2014 20:36,male,A00001/B00009/C00031/D13311/,A00001/B00009/C00186/D24201/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14265,18/11/14 18:53,18/11/14 18:53,female,A00005/B00060/C00264/D07397/,A00005/B00060/C00264/D07398/,A00005/B00060/C00264/D07399/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17169,22/11/14 11:02,22/11/14 11:04,female,A00002/B00002/C00003/D09420/,A00002/B00002/C00003/D09422/,A00002/B00002/C00003/D09423/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11113,5/12/2014 22:16,5/12/2014 22:16,female,A00002/B00017/C00045/D19004/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14188,20/12/14 11:12,20/12/14 11:12,female,A00003/B00012/C00048/D24642/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21914,6/12/2014 20:32,6/12/2014 20:37,female,A00002/B00004/C00018/D20379/,A00002/B00004/C00018/D20390/,A00002/B00004/C00018/D17729/,A00002/B00004/C00178/D20373/,A00002/B00004/C00018/D20383/,A00002/B00004/C00018/D20384/,A00002/B00004/C00018/D13893/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22760,17/12/14 13:12,17/12/14 13:12,female,A00003/B00012/C00048/D30349/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11587,22/12/14 14:07,22/12/14 14:11,female,A00003/B00012/C00074/D18767/,A00003/B00012/C00074/D35529/,A00003/B00012/C00074/D35532/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18244,7/12/2014 9:16,7/12/2014 9:16,female,A00002/B00017/C00045/D20707/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21697,22/12/14 12:46,22/12/14 12:50,female,A00002/B00007/C00024/D35439/,A00002/B00007/C00041/D35443/,A00002/B00007/C00017/D24848/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17942,16/12/14 16:18,16/12/14 16:24,female,A00002/B00007/C00027/D29602/,A00002/B00002/C00012/D29604/,A00002/B00004/C00066/D29609/,A00002/B00002/C00012/D29612/,A00001/B00004/C00066/D29616/,A00002/B00004/C00066/D05658/,A00002/B00004/C00066/D29623/,A00002/B00004/C00066/D27649/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17687,25/11/14 23:03,25/11/14 23:03,female,A00002/B00004/C00018/D12023/,A00002/B00004/C00018/D12047/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13439,6/12/2014 8:48,6/12/2014 8:48,female,A00002/B00017/C00155/D01466/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15814,6/12/2014 20:34,6/12/2014 20:37,female,A00002/B00017/C00161/D20392/,A00002/B00017/C00161/D20394/,A00002/B00017/C00161/D20397/,A00002/B00017/C00161/D20402/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10399,14/11/14 20:42,14/11/14 20:42,female,A00002/B00017/C00139/D01725/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21952,12/12/2014 14:40,12/12/2014 14:40,male,A00002/B00002/C00003/D00385/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11258,12/12/2014 13:49,12/12/2014 13:49,female,A00003/B00012/C00048/D24873/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21773,9/12/2014 14:42,9/12/2014 14:42,female,A00002/B00002/C00003/D23603/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13056,16/11/14 14:57,16/11/14 15:00,female,A00002/B00002/C00002/D04139/,A00002/B00002/C00002/D04140/,A00002/B00002/C00007/D04142/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11786,28/11/14 11:45,28/11/14 11:45,female,A00002/B00006/C00030/D15126/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12049,20/12/14 13:25,20/12/14 13:26,female,A00002/B00002/C00007/D30140/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11033,29/11/14 12:53,29/11/14 12:53,male,A00001/B00004/C00066/D10307/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24582,19/12/14 20:37,19/12/14 20:37,female,A00001/B00001/C00020/D33475/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22498,9/12/2014 13:49,9/12/2014 13:55,female,A00002/B00001/C00010/D01034/,A00002/B00002/C00002/D23678/,A00002/B00002/C00002/D06058/,A00002/B00002/C00002/D13000/,A00002/B00001/C00059/D06180/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17455,8/12/2014 10:01,8/12/2014 10:14,male,A00002/B00001/C00010/D21969/,A00002/B00001/C00059/D18255/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17055,1/12/2014 8:42,1/12/2014 8:42,male,A00001/B00001/C00001/D15703/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15111,20/12/14 20:32,20/12/14 20:32,female,A00002/B00003/C00005/D34330/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16694,18/12/14 9:03,18/12/14 9:07,female,A00002/B00002/C00002/D31276/,A00002/B00002/C00003/D31281/,A00002/B00002/C00003/D23502/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15405,29/11/14 20:17,29/11/14 20:19,female,A00002/B00002/C00002/D12076/,A00002/B00002/C00002/D15941/,A00002/B00002/C00007/D15943/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16749,23/11/14 14:28,23/11/14 14:28,male,A00002/B00003/C00006/D10584/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14443,17/11/14 8:39,17/11/14 8:46,male,A00001/B00037/C00135/D04996/,A00001/B00037/C00135/D04488/,A00001/B00037/C00135/D05006/,A00001/B00037/C00135/D04476/,A00001/B00004/C00066/D04493/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11762,27/11/14 10:14,27/11/14 10:14,female,A00001/B00004/C00171/D13857/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17145,13/12/14 11:11,13/12/14 11:11,female,A00005/B00019/C00208/D25862/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16231,19/11/14 8:06,19/11/14 8:06,female,A00002/B00002/C00007/D07497/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22829,9/12/2014 12:57,9/12/2014 13:08,female,A00011/B00050/C00157/D23575/,A00011/B00050/C00157/D23596/,A00011/B00050/C00396/D23587/,A00011/B00050/C00396/D23598/,A00011/B00050/C00396/D23599/,A00011/B00050/C00396/D23600/,A00011/B00050/C00157/D23601/,A00011/B00050/C00331/D23606/,A00011/B00050/C00396/D23608/,A00011/B00050/C00066/D23612/,,,,,,,,,,,,,,,,,,,,,,,,,,
u22815,21/12/14 22:34,21/12/14 22:34,female,A00003/B00022/C00028/D31954/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21561,15/12/14 18:26,15/12/14 18:28,female,A00002/B00004/C00298/D26855/,A00002/B00017/C00152/D28455/,A00002/B00017/C00152/D28457/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21161,5/12/2014 21:26,5/12/2014 21:39,male,A00001/B00009/C00186/D10253/,A00001/B00009/C00028/D18812/,A00001/B00001/C00001/D16641/,A00001/B00001/C00019/D16577/,A00001/B00001/C00019/D07378/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20148,1/12/2014 15:12,1/12/2014 15:18,female,A00002/B00001/C00123/D05383/,A00002/B00001/C00123/D13199/,A00002/B00003/C00046/D16867/,A00002/B00002/C00003/D00399/,A00002/B00002/C00002/D00015/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23285,15/12/14 11:06,15/12/14 11:07,female,A00002/B00001/C00053/D18073/,A00002/B00001/C00123/D12719/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17919,25/11/14 7:34,25/11/14 7:34,male,A00001/B00015/C00042/D11117/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11125,15/12/14 10:16,15/12/14 10:17,female,A00002/B00004/C00018/D27528/,A00002/B00007/C00021/D22390/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15043,19/11/14 5:48,19/11/14 5:48,female,A00002/B00004/C00210/D07618/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14872,22/12/14 21:30,22/12/14 21:33,female,A00002/B00007/C00016/D20690/,A00002/B00007/C00016/D32707/,A00002/B00007/C00016/D35970/,A00002/B00007/C00016/D09658/,A00002/B00007/C00016/D35972/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11861,15/12/14 14:16,15/12/14 14:16,female,A00002/B00002/C00002/D22521/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16167,5/12/2014 19:26,5/12/2014 19:26,female,A00002/B00004/C00210/D15878/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16115,18/12/14 15:26,18/12/14 15:26,male,A00001/B00009/C00028/D31865/,A00001/B00009/C00028/D20773/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16772,21/11/14 15:24,21/11/14 15:24,female,A00002/B00002/C00004/D08637/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10908,6/12/2014 11:41,6/12/2014 11:43,female,A00002/B00002/C00007/D05734/,A00002/B00003/C00014/D12067/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16395,22/11/14 9:50,22/11/14 9:53,female,A00002/B00003/C00014/D09349/,A00002/B00003/C00006/D09351/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14507,22/11/14 15:13,22/11/14 15:13,female,A00002/B00003/C00006/D09765/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20116,6/12/2014 0:10,6/12/2014 0:10,male,A00001/B00015/C00043/D01670/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19710,3/12/2014 21:27,3/12/2014 21:27,female,A00002/B00002/C00003/D18050/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10563,14/12/14 19:32,14/12/14 19:36,female,A00002/B00003/C00006/D10524/,A00002/B00003/C00006/D27301/,A00002/B00003/C00006/D27302/,A00002/B00003/C00005/D27305/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10551,9/12/2014 20:56,9/12/2014 20:57,female,A00002/B00001/C00177/D24215/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15665,17/11/14 22:08,17/11/14 22:08,male,A00002/B00001/C00075/D05554/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18845,26/11/14 15:45,26/11/14 16:01,female,A00002/B00002/C00003/D11164/,A00002/B00002/C00003/D00399/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13402,15/11/14 0:56,15/11/14 0:57,female,A00003/B00028/C00148/D02079/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18792,13/12/14 15:42,13/12/14 15:46,female,A00002/B00002/C00002/D15328/,A00002/B00002/C00002/D24897/,A00002/B00002/C00002/D26159/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14455,16/11/14 0:09,16/11/14 0:14,female,A00002/B00002/C00007/D01418/,A00002/B00003/C00006/D00884/,A00002/B00002/C00002/D03544/,A00002/B00002/C00007/D00057/,A00002/B00003/C00006/D03538/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15765,18/11/14 8:34,18/11/14 8:35,female,A00002/B00007/C00016/D06475/,A00002/B00007/C00016/D06396/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13412,21/11/14 16:00,21/11/14 16:00,female,A00002/B00002/C00003/D08707/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24072,16/12/14 16:50,16/12/14 16:50,female,A00002/B00002/C00002/D29279/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10189,28/11/14 12:39,28/11/14 12:39,female,A00002/B00001/C00100/D15175/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12491,6/12/2014 20:47,6/12/2014 20:47,female,A00002/B00002/C00007/D20433/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16597,25/11/14 15:39,25/11/14 15:40,male,A00002/B00002/C00002/D00205/,A00002/B00002/C00003/D11228/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13458,15/11/14 8:41,15/11/14 8:49,female,A00002/B00007/C00016/D02207/,A00002/B00005/C00057/D02214/,A00002/B00005/C00058/D02215/,A00002/B00005/C00057/D02216/,A00002/B00005/C00067/D02228/,A00002/B00005/C00125/D02231/,A00002/B00005/C00067/D02236/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16827,2/12/2014 12:38,2/12/2014 12:38,female,A00003/B00012/C00074/D08485/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10174,14/11/14 0:37,14/11/14 0:37,male,A00001/B00001/C00019/D00044/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14017,17/11/14 19:40,17/11/14 19:40,female,A00003/B00012/C00051/D06008/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23079,14/12/14 8:12,14/12/14 8:15,female,A00002/B00004/C00018/D12873/,A00002/B00004/C00018/D14397/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10054,14/11/14 1:48,14/11/14 1:48,female,A00002/B00007/C00021/D00073/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14839,7/12/2014 12:10,7/12/2014 12:10,female,A00005/B00019/C00140/D20873/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21385,6/12/2014 10:00,6/12/2014 10:00,female,A00002/B00003/C00079/D19326/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22113,9/12/2014 19:46,9/12/2014 19:53,male,A00003/B00012/C00051/D24100/,A00003/B00012/C00051/D24103/,A00003/B00012/C00051/D07963/,A00003/B00012/C00051/D02767/,A00003/B00012/C00051/D14404/,A00003/B00012/C00051/D24106/,A00003/B00012/C00051/D24107/,A00003/B00012/C00051/D24111/,A00003/B00012/C00051/D24113/,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12151,1/12/2014 21:46,1/12/2014 21:46,female,A00002/B00003/C00079/D17333/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24833,22/12/14 15:03,22/12/14 15:04,female,A00003/B00012/C00074/D02367/,A00003/B00012/C00074/D20708/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14844,21/11/14 11:53,21/11/14 11:53,female,A00002/B00003/C00014/D02458/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16554,19/11/14 22:10,1/12/2014 19:40,female,A00002/B00002/C00007/D05766/,A00002/B00002/C00003/D17103/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12822,12/12/2014 16:19,12/12/2014 16:19,male,A00001/B00031/C00012/D25115/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12609,19/12/14 8:03,19/12/14 8:03,female,A00003/B00022/C00028/D32502/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14436,15/11/14 22:44,15/11/14 22:44,female,A00006/B00057/C00071/D03449/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17186,22/12/14 15:39,22/12/14 15:40,female,A00003/B00012/C00048/D35445/,A00003/B00012/C00048/D28050/,A00003/B00012/C00048/D31838/,A00003/B00012/C00048/D31805/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24243,18/12/14 8:44,18/12/14 8:46,male,A00002/B00016/C00044/D28732/,A00002/B00016/C00070/D30384/,A00002/B00016/C00127/D30377/,A00002/B00002/C00011/D31243/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14937,7/12/2014 22:45,7/12/2014 22:45,female,A00002/B00002/C00022/D21662/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17550,15/12/14 21:00,15/12/14 21:00,female,A00002/B00007/C00016/D20858/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18212,25/11/14 22:18,25/11/14 22:18,female,A00002/B00004/C00018/D12118/,A00002/B00004/C00018/D12119/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17643,23/11/14 14:43,23/11/14 14:43,male,A00001/B00009/C00038/D10604/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21325,14/12/14 12:39,14/12/14 12:39,female,A00002/B00001/C00053/D26900/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10069,19/11/14 1:06,19/11/14 1:08,female,A00002/B00002/C00002/D07597/,A00002/B00002/C00002/D06050/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19861,21/12/14 21:55,21/12/14 21:56,female,A00002/B00002/C00012/D34998/,A00002/B00002/C00012/D34999/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11607,29/11/14 17:21,29/11/14 17:21,male,A00002/B00004/C00066/D15790/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20850,5/12/2014 11:06,5/12/2014 11:07,female,A00002/B00001/C00123/D15274/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17767,1/12/2014 7:10,1/12/2014 7:12,female,A00002/B00002/C00002/D16232/,A00002/B00001/C00010/D04413/,A00002/B00007/C00016/D16233/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17860,27/11/14 0:03,27/11/14 0:03,female,A00003/B00012/C00051/D06229/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16963,21/11/14 22:13,21/11/14 22:13,female,A00002/B00001/C00059/D01560/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21520,14/12/14 7:52,14/12/14 7:52,female,A00002/B00002/C00007/D14884/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13701,22/12/14 10:06,22/12/14 10:06,female,A00002/B00003/C00046/D35249/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10364,7/12/2014 10:58,7/12/2014 10:59,female,A00003/B00012/C00074/D20806/,A00003/B00012/C00074/D20808/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21972,6/12/2014 22:30,6/12/2014 22:30,female,A00002/B00001/C00150/D20562/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19405,8/12/2014 21:00,8/12/2014 21:03,male,A00001/B00009/C00186/D19702/,A00001/B00001/C00001/D18678/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18442,27/11/14 10:28,27/11/14 10:28,female,A00002/B00007/C00021/D11851/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15629,16/12/14 20:53,16/12/14 20:53,female,A00003/B00012/C00048/D10656/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
